project,cell_specimen_id,link_cell_specimen,cell_specimen_name,cell_or_cluster,hemisphere,flipped,link_slice_specimen,slice_histology_well,slice_biocytin_well,slide20x_barcode ,patched_cell_container,ephys_roi_result_id,recording_date,ephys_seal_gohm,tcp_sop,ephys_qc,rna_amplification_set,rna_amplification_qc,ephys_published_at,labtracks_id,reporters,drivers,cell_reporter,structure,cortex_layer,dendrite_type,apical,pin_z_coord,nwb_ready,has_nwb_download,image_series_20x_id,image_series_20x_qc,psw_20x_annotations,layer_20x_annotations,image_series_20x_tags,link_ims_20x,check_slide,ims63x_go_no_go,ims63x_imaging_started,image_series_63x_id,image_series_63x_qc,link_ims_63x,has_morph_thumb,has_inst_thres_thumb,has_sum_thumb,has_glif1,has_glif2,has_glif3,has_glif4,has_glif5,has_biophysical,has_active_dendrite,nwb_filename,swc_filename,marker_filename,swc_published_at
mIVSCC-MET,656440106,http://lims2/specimens?id=656440106,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-366183.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-366183.04.02,EPhys_180102_01_B02_M,BIOCYTIN_180109_01_B02,500366853,P8S4_180103_351_A01,656440009,1/3/2018 23:25,1.913967488,V1 Coronal 107,auto_failed,A8S4_180111_06,passed,,366183,Ai65(RCFL-tdT),Calb1-IRES2-Cre Sst-IRES-FlpO,cre reporter positive,VISp,,,,,,,657483366,qc,,,,http://lims2/focal_plane_image_series?id=657483366,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,656449594,http://lims2/specimens?id=656449594,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-366183.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Calb2-IRES-Cre%3BSst-IRES-FlpO%3BAi65-366183.04.02,EPhys_180102_01_B02_M,BIOCYTIN_180109_01_B02,500366853,P8S4_180103_352_A01,656449579,1/3/2018 23:51,2.400468992,V1 Coronal 107,auto_failed,A8S4_180111_06,passed,,366183,Ai65(RCFL-tdT),Calb1-IRES2-Cre Sst-IRES-FlpO,cre reporter positive,VISp,,,,,,,657483366,qc,,,,http://lims2/focal_plane_image_series?id=657483366,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,644827374,http://lims2/specimens?id=644827374,Rbp4-Cre_KL100;Ai14-356489.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-356489.03.02,EPhys_171023_01_A04_M,BIOCYTIN_171031_01_A04,500360039,P8S4_171023_351_A01,644827339,10/23/2017 20:27,1.210364928,V1 Coronal 107,auto_failed,A8S4_171026_06,passed,,356489,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISpor5,,,,1532.681988,,,646749712,pending_ephys_qc,s,,,http://lims2/focal_plane_image_series?id=646749712,,63x go,63x imaging started,651518971,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=651518971,,,,,,,,,,,,,,
mIVSCC-MET,644832461,http://lims2/specimens?id=644832461,Rbp4-Cre_KL100;Ai14-356489.03.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-356489.03.02,EPhys_171023_01_A04_M,BIOCYTIN_171031_01_A04,500360039,P8S4_171023_352_A01,644832426,10/23/2017 20:47,2.332141312,V1 Coronal 107,auto_failed,A8S4_171026_06,passed,,356489,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISpor5,,,,1756.821254,,,646749712,pending_ephys_qc,psw,,,http://lims2/focal_plane_image_series?id=646749712,,63x go,63x imaging started,651523548,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=651523548,,,,,,,,,,,,,,
mIVSCC-MET,644836206,http://lims2/specimens?id=644836206,Rbp4-Cre_KL100;Ai14-356489.03.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-356489.03.02,EPhys_171023_01_A04_M,BIOCYTIN_171031_01_A04,500360039,P8S4_171023_353_A01,644836164,10/23/2017 21:10,1.731283968,V1 Coronal 107,auto_failed,A8S4_171026_06,passed,,356489,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISpor5,,,,1858.069471,,,646749712,pending_ephys_qc,psw,,,http://lims2/focal_plane_image_series?id=646749712,,63x go,63x imaging started,651529376,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=651529376,,,,,,,,,,,,,,
mIVSCC-MET,644818070,http://lims2/specimens?id=644818070,Rbp4-Cre_KL100;Ai14-356489.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-356489.04.01,EPhys_171023_01_A02_M,BIOCYTIN_171031_01_A02,500360043,P9S4_171023_403_A01,644818025,10/23/2017 19:52,2.541099776,V1 Coronal 107,auto_failed,A8S4_171026_06,passed,,356489,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp6a,,,,8769.288954,,,646749547,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646749547,,63x go,63x imaging started,651483024,image_qc_passed,http://lims2/focal_plane_image_series?id=651483024,,,,,,,,,,,,,,
mIVSCC-MET,644821657,http://lims2/specimens?id=644821657,Rbp4-Cre_KL100;Ai14-356489.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-356489.04.01,EPhys_171023_01_A02_M,BIOCYTIN_171031_01_A02,500360043,P9S4_171023_404_A01,644821566,10/23/2017 20:12,1.12046912,V1 Coronal 107,auto_failed,A8S4_171026_06,passed,,356489,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp5,,,,8433.524256,,,646749547,pending_ephys_qc,pw,,,http://lims2/focal_plane_image_series?id=646749547,,63x go,63x imaging started,651485708,ready_for_dendrite_trace,http://lims2/focal_plane_image_series?id=651485708,,,,,,,,,,,,,,
mIVSCC-MET,644840056,http://lims2/specimens?id=644840056,Rbp4-Cre_KL100;Ai14-356489.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-356489.05.01,EPhys_171023_01_A05_M,BIOCYTIN_171031_01_A05,500360045,PAS4_171023_451_A01,644840035,10/23/2017 21:27,0.262479312,V1 Coronal 107,auto_failed,A8S4_171026_06,failed,,356489,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,,,,,,646749867,processing,,,,http://lims2/focal_plane_image_series?id=646749867,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,644836145,http://lims2/specimens?id=644836145,Rbp4-Cre_KL100;Ai14-356489.06.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-356489.06.01,Ephys_171023_01_B03_M,BIOCYTIN_171031_01_B03,539043474,,644836123,,,V1 Coronal 107,qc,,,,356489,Ai14(RCL-tdT),Rbp4-Cre_KL100,,,,,,,,,646750277,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646750277,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,644857353,http://lims2/specimens?id=644857353,Rbp4-Cre_KL100;Ai14-356489.06.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-356489.06.01,Ephys_171023_01_B03_M,BIOCYTIN_171031_01_B03,539043474,P6S4_171023_251_A01,644857331,,,V1 Coronal 107,qc,A8S4_171026_06,passed,,356489,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter negative,VISp,,,,,,,646750277,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=646750277,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645451222,http://lims2/specimens?id=645451222,Rbp4-Cre_KL100;Ai14-357009.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357009.03.01,EPhys_171030_02_B02_M,BIOCYTIN_171107_02_B02,539043928,P9S4_171031_405_A01,645451206,10/31/2017 22:24,1.147726336,V1 Coronal 107,auto_failed,A8S4_171107_06,passed,,357009,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,,,,,,648057152,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648057152,,63x go,63x imaging started,672768897,qc,http://lims2/focal_plane_image_series?id=672768897,,,,,,,,,,,,,,
mIVSCC-MET,645451457,http://lims2/specimens?id=645451457,Rbp4-Cre_KL100;Ai14-357009.03.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357009.03.01,EPhys_171030_02_B02_M,BIOCYTIN_171107_02_B02,539043928,P9S4_171031_406_A01,645451432,10/31/2017 22:41,1.15280448,V1 Coronal 107,auto_failed,A8S4_171107_06,passed,,357009,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,,,,,,648057152,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648057152,check slide,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645453340,http://lims2/specimens?id=645453340,Rbp4-Cre_KL100;Ai14-357009.03.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357009.03.01,EPhys_171030_02_B02_M,BIOCYTIN_171107_02_B02,539043928,P9S4_171031_407_A01,645453318,10/31/2017 22:55,1.315371776,V1 Coronal 107,auto_failed,A8S4_171107_06,passed,,357009,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,,,,,,648057152,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648057152,,63x go,63x imaging started,671220577,image_qc_passed,http://lims2/focal_plane_image_series?id=671220577,,,,,,,,,,,,,,
mIVSCC-MET,645453746,http://lims2/specimens?id=645453746,Rbp4-Cre_KL100;Ai14-357009.03.01.04,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357009.03.01,EPhys_171030_02_B02_M,BIOCYTIN_171107_02_B02,539043928,P9S4_171031_408_A01,645453730,10/31/2017 23:09,1.267044736,V1 Coronal 107,auto_failed,A8S4_171107_06,passed,,357009,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,,,,,,648057152,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648057152,,63x go,63x imaging started,671227721,image_qc_passed,http://lims2/focal_plane_image_series?id=671227721,,,,,,,,,,,,,,
mIVSCC-MET,645453779,http://lims2/specimens?id=645453779,Rbp4-Cre_KL100;Ai14-357009.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357009.03.02,EPhys_171030_02_B03_M,BIOCYTIN_171107_02_B03,539044664,P2S4_171031_055_A01,645453763,10/31/2017 22:59,1.92172416,V1 Coronal 107,auto_failed,A8S4_171102_11,passed,,357009,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,dendrite type - NA,apical - NA,,,,648057173,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648057173,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645458163,http://lims2/specimens?id=645458163,Rbp4-Cre_KL100;Ai14-357009.03.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357009.03.02,EPhys_171030_02_B03_M,BIOCYTIN_171107_02_B03,539044664,P2S4_171031_056_A01,645458143,10/31/2017 23:25,1.271795968,V1 Coronal 107,auto_failed,A8S4_171102_11,passed,,357009,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,,,,,,648057173,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648057173,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645443849,http://lims2/specimens?id=645443849,Rbp4-Cre_KL100;Ai14-357009.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357009.04.02,EPhys_171030_02_A03_M,BIOCYTIN_171107_02_A03,535175047,P8S4_171031_354_A01,645443833,10/31/2017 21:13,1.493526272,V1 Coronal 107,auto_failed,A8S4_171102_11,passed,,357009,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,,,,,,648056972,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648056972,,63x go,63x imaging started,652421490,deferred,http://lims2/focal_plane_image_series?id=652421490,,,,,,,,,,,,,,
mIVSCC-MET,645444644,http://lims2/specimens?id=645444644,Rbp4-Cre_KL100;Ai14-357009.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357009.05.01,EPhys_171030_02_A05_M,BIOCYTIN_171107_02_A05,535175039,P9S4_171031_403_A01,645444626,10/31/2017 21:34,1.287020032,V1 Coronal 107,auto_failed,A8S4_171107_06,passed,,357009,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,,,,,,648057057,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648057057,,63x go,63x imaging started,660150257,deferred,http://lims2/focal_plane_image_series?id=660150257,,,,,,,,,,,,,,
mIVSCC-MET,645447754,http://lims2/specimens?id=645447754,Rbp4-Cre_KL100;Ai14-357009.05.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357009.05.01,EPhys_171030_02_A05_M,BIOCYTIN_171107_02_A05,535175039,P9S4_171031_404_A01,645447739,10/31/2017 21:54,1.441936768,V1 Coronal 107,auto_failed,A8S4_171107_06,passed,,357009,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,,,,,,648057057,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648057057,,63x go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645449397,http://lims2/specimens?id=645449397,Rbp4-Cre_KL100;Ai14-357009.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357009.05.02,EPhys_171030_02_B01_M,BIOCYTIN_171107_02_B01,539045443,P8S4_171031_355_A01,645449373,10/31/2017 22:05,1.686931456,V1 Coronal 107,auto_failed,A8S4_171102_11,passed,,357009,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,dendrite type - NA,apical - NA,,,,648057123,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648057123,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645451268,http://lims2/specimens?id=645451268,Rbp4-Cre_KL100;Ai14-357009.05.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357009.05.02,EPhys_171030_02_B01_M,BIOCYTIN_171107_02_B01,539045443,P8S4_171031_356_A01,645451247,10/31/2017 22:30,3.302848,V1 Coronal 107,auto_failed,A8S4_171102_11,passed,,357009,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,,,,,,648057123,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648057123,,63x go,63x imaging started,671230494,deferred,http://lims2/focal_plane_image_series?id=671230494,,,,,,,,,,,,,,
mIVSCC-MET,645373584,http://lims2/specimens?id=645373584,Rbp4-Cre_KL100;Ai14-357010.02.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357010.02.01,Ephys_171030_01_B06_M,BIOCYTIN_171107_01_B06,535174939,PBS4_171030_506_A01,645373553,10/30/2017 21:52,3.87420416,V1 Coronal 107,auto_failed,A8S4_171102_11,failed,,357010,Ai14(RCL-tdT),Rbp4-Cre_KL100,,VISp,,,,,,,648054761,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648054761,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645375832,http://lims2/specimens?id=645375832,Rbp4-Cre_KL100;Ai14-357010.02.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357010.02.01,Ephys_171030_01_B06_M,BIOCYTIN_171107_01_B06,535174939,PBS4_171030_507_A01,645375817,10/30/2017 22:14,2.169478912,V1 Coronal 107,auto_failed,A8S4_171102_11,passed,,357010,Ai14(RCL-tdT),Rbp4-Cre_KL100,,VISp,,,,,,,648054761,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648054761,,63x go,63x imaging started,652142831,image_qc_passed,http://lims2/focal_plane_image_series?id=652142831,,,,,,,,,,,,,,
mIVSCC-MET,645378248,http://lims2/specimens?id=645378248,Rbp4-Cre_KL100;Ai14-357010.02.01.03,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357010.02.01,Ephys_171030_01_B06_M,BIOCYTIN_171107_01_B06,535174939,PBS4_171030_508_A01,645378231,10/30/2017 22:33,3.948031488,V1 Coronal 107,auto_failed,A8S4_171102_11,failed,,357010,Ai14(RCL-tdT),Rbp4-Cre_KL100,,VISp,,,,,,,648054761,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648054761,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645346531,http://lims2/specimens?id=645346531,Rbp4-Cre_KL100;Ai14-357010.03.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357010.03.01,Ephys_171030_01_A04_M,BIOCYTIN_171107_01_A04,535175111,PBS4_171030_503_A01,645346510,10/30/2017 20:03,3.66932224,V1 Coronal 107,auto_failed,A8S4_171102_11,failed,,357010,Ai14(RCL-tdT),Rbp4-Cre_KL100,,VISp,,,,,,,648054572,processing,,,,http://lims2/focal_plane_image_series?id=648054572,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645359293,http://lims2/specimens?id=645359293,Rbp4-Cre_KL100;Ai14-357010.03.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357010.03.02,Ephys_171030_01_B01_M,BIOCYTIN_171107_01_B01,535175263,PBS4_171030_504_A01,645359278,10/30/2017 20:41,1.584605312,V1 Coronal 107,auto_failed,A8S4_171102_11,failed,,357010,Ai14(RCL-tdT),Rbp4-Cre_KL100,,VISp,,,,,,,648054653,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648054653,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645364161,http://lims2/specimens?id=645364161,Rbp4-Cre_KL100;Ai14-357010.03.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357010.03.02,Ephys_171030_01_B01_M,BIOCYTIN_171107_01_B01,535175263,PBS4_171030_505_A01,645364123,10/30/2017 21:07,1.654934016,V1 Coronal 107,auto_failed,A8S4_171102_11,passed,,357010,Ai14(RCL-tdT),Rbp4-Cre_KL100,,VISp,,,,,,,648054653,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648054653,,63x go,63x imaging started,652118977,qc,http://lims2/focal_plane_image_series?id=652118977,,,,,,,,,,,,,,
mIVSCC-MET,645353927,http://lims2/specimens?id=645353927,Rbp4-Cre_KL100;Ai14-357010.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357010.04.01,EPhys_171030_01_A06_M,BIOCYTIN_171107_01_A06,535175005,P9S4_171030_401_A01,645353888,10/30/2017 20:24,4.038601728,V1 Coronal 107,auto_failed,A8S4_171102_11,failed,,357010,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,,,,,,648054622,processing,,,,http://lims2/focal_plane_image_series?id=648054622,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645357712,http://lims2/specimens?id=645357712,Rbp4-Cre_KL100;Ai14-357010.04.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357010.04.01,EPhys_171030_01_A06_M,BIOCYTIN_171107_01_A06,535175005,P9S4_171030_402_A01,645357683,10/30/2017 20:41,1.542297088,V1 Coronal 107,auto_failed,A8S4_171102_11,failed,,357010,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,,,,,,648054622,processing,,,,http://lims2/focal_plane_image_series?id=648054622,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645363692,http://lims2/specimens?id=645363692,Rbp4-Cre_KL100;Ai14-357010.04.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357010.04.02,EPhys_171030_01_B04_M,BIOCYTIN_171107_01_B04,535174945,P6S4_171030_251_A01,645363669,,,V1 Coronal 107,qc,A8S4_171102_11,passed,,357010,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,,,,,,,,648054723,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648054723,,63x go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645367750,http://lims2/specimens?id=645367750,Rbp4-Cre_KL100;Ai14-357010.04.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357010.04.02,EPhys_171030_01_B04_M,BIOCYTIN_171107_01_B04,535174945,,645367733,,,V1 Coronal 107,qc,,,,357010,Ai14(RCL-tdT),Rbp4-Cre_KL100,,,,,,,,,648054723,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648054723,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645369421,http://lims2/specimens?id=645369421,Rbp4-Cre_KL100;Ai14-357010.04.02.03,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357010.04.02,EPhys_171030_01_B04_M,BIOCYTIN_171107_01_B04,535174945,P6S4_171030_252_A01,645369395,,,V1 Coronal 107,qc,A8S4_171102_11,passed,,357010,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,,,,,,,,648054723,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648054723,,63x go,63x imaging started,671216046,image_qc_passed,http://lims2/focal_plane_image_series?id=671216046,,,,,,,,,,,,,,
mIVSCC-MET,645364320,http://lims2/specimens?id=645364320,Rbp4-Cre_KL100;Ai14-357010.05.01.01,Cell,,not flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357010.05.01,EPhys_171030_01_B03_M,BIOCYTIN_171107_01_B03,535175213,P8S4_171030_354_A01,645364230,10/30/2017 21:03,1.665710464,V1 Coronal 107,auto_failed,A8S4_171102_11,passed,,357010,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,dendrite type - NA,apical - NA,,,,648054704,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648054704,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645369379,http://lims2/specimens?id=645369379,Rbp4-Cre_KL100;Ai14-357010.05.01.02,Cell,,not flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357010.05.01,EPhys_171030_01_B03_M,BIOCYTIN_171107_01_B03,535175213,P8S4_171030_355_A01,645369364,10/30/2017 21:23,1.232645632,V1 Coronal 107,auto_failed,A8S4_171102_11,failed,,357010,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,,,,,,648054704,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648054704,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645348660,http://lims2/specimens?id=645348660,Rbp4-Cre_KL100;Ai14-357010.05.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357010.05.02,EPhys_171030_01_A05_M,BIOCYTIN_171107_01_A05,535174997,P8S4_171030_352_A01,645348624,10/30/2017 20:05,5.130976768,V1 Coronal 107,auto_failed,A8S4_171102_11,passed,,357010,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp4,,dendrite type - NA,apical - NA,3123.871198,,,648054591,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648054591,,63x no go,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645354028,http://lims2/specimens?id=645354028,Rbp4-Cre_KL100;Ai14-357010.05.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357010.05.02,EPhys_171030_01_A05_M,BIOCYTIN_171107_01_A05,535174997,P8S4_171030_353_A01,645353990,10/30/2017 20:24,1.70292352,V1 Coronal 107,auto_failed,A8S4_171102_11,passed,,357010,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp5,,,,3105.468348,,,648054591,pending_ephys_qc,psw,,,http://lims2/focal_plane_image_series?id=648054591,,63x go,63x imaging started,652147152,autotracing,http://lims2/focal_plane_image_series?id=652147152,,,,,,,,,,,,,,
mIVSCC-MET,645376407,http://lims2/specimens?id=645376407,Rbp4-Cre_KL100;Ai14-357010.06.02.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357010.06.02,,,,,645376392,,,V1 Coronal 107,qc,,,,357010,Ai14(RCL-tdT),Rbp4-Cre_KL100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645379663,http://lims2/specimens?id=645379663,Rbp4-Cre_KL100;Ai14-357010.06.02.02,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357010.06.02,,,,,645379642,,,V1 Coronal 107,qc,,,,357010,Ai14(RCL-tdT),Rbp4-Cre_KL100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645931364,http://lims2/specimens?id=645931364,Rbp4-Cre_KL100;Ai14-357012.04.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357012.04.01,EPhys_171030_03_B04_M,BIOCYTIN_171107_03_B04,539042644,P9S4_171102_405_A01,645931287,11/2/2017 20:06,1.554878848,V1 Coronal 107,auto_failed,A8S4_171107_06,failed,,357012,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,,,,,,648060484,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648060484,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645946090,http://lims2/specimens?id=645946090,Rbp4-Cre_KL100;Ai14-357012.05.01.01,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357012.05.01,EPhys_171030_03_B05_M,BIOCYTIN_171107_03_B05,539046138,P9S4_171102_406_A01,645946074,11/2/2017 20:56,1.10060224,V1 Coronal 107,auto_failed,A8S4_171107_06,failed,,357012,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,,,,,,648060504,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648060504,,,,,,,,,,,,,,,,,,,,
mIVSCC-MET,645955689,http://lims2/specimens?id=645955689,Rbp4-Cre_KL100;Ai14-357012.05.01.02,Cell,,flipped,http://lims2/specimens?search[name]=Rbp4-Cre_KL100%3BAi14-357012.05.01,EPhys_171030_03_B05_M,BIOCYTIN_171107_03_B05,539046138,P9S4_171102_407_A01,645955508,11/2/2017 21:19,1.102153728,V1 Coronal 107,auto_failed,A8S4_171107_06,passed,,357012,Ai14(RCL-tdT),Rbp4-Cre_KL100,cre reporter positive,VISp,,,,,,,648060504,pending_ephys_qc,,,,http://lims2/focal_plane_image_series?id=648060504,,63x go,63x imaging started,671724774,image_qc_passed,http://lims2/focal_plane_image_series?id=671724774,,,,,,,,,,,,,,
